video_id,title,channel_name,published_date
Yan3NnSmIWw,バグ / かいりきベア feat.初音ミク (covered by 緑仙),緑仙 / Ryushen,2022-09-27T11:00:11Z
YMgAgA45tKI,「ダーリンダンス」歌ってみた【＊なみりん】,*namirin,2021-04-26T12:00:19Z
YqGSnWxtegU,メンタルチェンソー - かいりきベア feat.初音ミク (Cover) / 葉山舞鈴,葉山舞鈴 / Ohayama Ch.,2021-08-14T10:00:11Z
Yn6QJy3qKDM,愛を伝えたいだとか (Ai wo tsutaetaidatoka) - あいみょん // covered by 松永依織,松永依織 / IORI MATSUNAGA,2020-10-07T10:00:08Z
Y_TeGCCVRIY,【歌ってみた】KISSして - 福山雅治Cover.Ver -【アルランディス/ホロスターズ】,Aruran Ch. アルランディス,2021-05-02T10:00:16Z
Yqxu_uzXg5k,トリノコシティ / Covered by 甲斐田晴【毎日ワンコーラス投稿：４日目】,甲斐田 晴 / Kaida Haru【にじさんじ】,2022-04-07T11:00:18Z
YqnCD8GxbLY,嗚呼、素晴らしきニャン生 Cover by Ara, Nagi,소나기 / Nagi So 【NIJISANJI KR】,2021-01-21T11:00:11Z
YiPvzpzdf5Y,ドリームレス・ドリームス / はるまきごはん (Covered by 夢追翔)【歌ってみた】【にじさんじ】,夢追翔のJUKE BOX,2020-03-25T14:00:11Z
YRBaMomGqXY,絶対小悪魔コーデ - ano (Cover) / KMNZ LIZ,KMNZ LIZ,2021-12-01T12:00:15Z
Yr0MRX2JP4U,【しっとり】Agape 歌ってみた AZKi & 花鋏キョウ【大切に】,AZKi Channel,2019-06-28T12:57:41Z
YKBi_-mrI48,【#歌ってみた🌸🌙】 シス×ラブ 🔶 - ナセラ (Na Sera), With.ゼア(ZEA Cornelia) Cover,ナ セラ / Na Sera【にじさんじ】,2023-05-02T11:10:08Z
Yf_r8rCvSGc,ハングリーモンスター / hungry monster - TOKOTOKO（西沢さんP）covered by 獅子神レオナ,獅子神レオナ/レオナちゃんねる,2019-08-03T10:00:06Z
YcfZziSg0cg,三つ葉の結びめ／AZKi & 天音かなた(Cover),Kanata Ch. 天音かなた,2020-09-19T10:15:12Z
Yh6hMer3h-k,ヴィラン / てにをは (covered by 緑仙),緑仙 / Ryushen,2020-06-22T12:45:11Z
Z-ogqXvUCfI,ヴィラン (빌런) / Cover by Ara (채아라),채아라 / Ara Chae 【NIJISANJI KR】,2021-01-10T11:00:26Z
Yb3DBJSdVfE,光 (Hikari) - 宇多田ヒカル // covered by 道明寺ここあ,COCOA CHANNEL,2020-05-23T10:00:23Z
YZOmCQDhMvU,【マイメロ】オトメロディー 歌ってみた【相羽ういは/にじさんじ/サンリオ】,相羽ういは〖Aiba Uiha〗にじさんじ所属,2021-10-10T10:00:13Z
Z2Y_f5XvVE0,【cover】イカサマ⇔カジノ / 白雪巴×不破湊,白雪 巴/Shirayuki Tomoe,2022-08-20T13:00:13Z
Z-q5aJm0UJE,DADDY ! DADDY ! DO !  / 鈴木雅之 feat. 鈴木愛理  (Covered by 律可&夏色まつり),Rikka ch.律可,2020-05-15T14:00:14Z
YXoz9RnGldk,ヨワネハキ：歌ってみた：麻婆豆腐,麻婆豆腐,2021-11-06T09:28:36Z
Z45mMcsagp0,一番の宝物 ～Yui final ver.～ - Girls Dead Monster STARRING LiSA // covered by 道明寺ここあ,COCOA CHANNEL,2021-04-07T10:00:24Z
Z4c1c8OZkG8,東京サマーセッション (covered by いのるぱんだ),シスター・クレア -SisterClaire-,2020-08-18T11:00:13Z
Yq4qu5WiPY8,Pretender / Official髭男dism (covered by 緑仙),緑仙 / Ryushen,2019-09-24T11:15:12Z
Z6qbCf_9Vxg,「君の知らない物語」covered by 星乃めあ【supercell】,MaiR Official YouTube,2020-07-26T12:00:12Z
Z72rgSXpUHU,【白上フブキ】クックパッドおすすめレシピソングを歌ってみた♪,フブキCh。白上フブキ,2018-06-06T13:00:03Z
Yud_ttwJBYw,【おなえどしの文化発表会】初恋学園・純愛科 歌ってみた 【卯月コウ×出雲霞×鈴木勝】,卯月コウ,2018-11-05T14:58:32Z
Z-UJbyLqioM,【歌ってみた】群青/葉加瀬冬雪(Cover),葉加瀬 冬雪 / Hakase Fuyuki,2020-10-23T13:15:10Z
Z49tILsMb1o,【歌ってみた】アサガオの散る頃に ／ぷす feat.初音ミク【にじさんじフミ】,フミ/にじさんじ,2022-08-30T11:00:13Z
ZG1QKqFhhZU,シャルル  / Covered by 甲斐田晴【毎日ワンコーラス投稿：１１日目】,甲斐田 晴 / Kaida Haru【にじさんじ】,2022-04-14T10:55:16Z
Yl7VAgXkxIg,愛のしるし - PUFFY(Cover) / KMNZ,KMNZ LITA,2019-05-15T12:01:54Z
YzS26Ao3vt8,【ANIMATION MV】A Million Miles Away - BELLE || HAKOS BAELZ COVER,Hakos Baelz Ch. hololive-EN,2022-08-27T03:00:14Z
Yj6aOAJ6l1Y,【歌ってみた】いかないで / 想太【天神子兎音cover】【short ver.】,天神 子兎音 Tenjin Kotone,2018-09-21T12:00:04Z
ZHG8HAp9d8c,ヒバナ (Hibana) - DECO*27 // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2020-08-06T10:00:12Z
ZGYT1x4bNUo,シンデレラ/夏色まつり(cover),Matsuri Channel 夏色まつり,2021-09-30T10:00:14Z
YtSUeTdAXoM,【歌ってみた】プロローグ - Uru / 星乃めあ【オリジナルMV】TBS系火曜ドラマ「中学聖日記」主題歌,MaiR Official YouTube,2020-11-06T13:00:11Z
ZAhvZwZP8pk,ロストアンブレラ 　紡音れい　歌ってみた,Rei Channel / 紡音れい,2021-06-22T11:00:15Z
Z6tc7b_oQ0A,スターマーカー (Starmarker) - KANA-BOON // covered by 松永依織,松永依織 / IORI MATSUNAGA,2022-10-16T10:00:18Z
Z5vC5eKmtyQ,Love Forever／森中花咲×三枝明那(Live cover),森中花咲,2021-06-06T10:30:09Z
YmsDX4IsWV0,Virtual Luv feat. tofubeats - VaVa (Cover) / KMNZ,KMNZ LITA,2021-07-20T12:00:13Z
ZQ0U6oJBSmY,サイレントマジョリティー /欅坂46 ₍covered by Nijisanji₎,本間ひまわり - Himawari Honma -,2020-06-06T13:00:14Z
Yzys0QshqZ0,【歌ってみた】愛して愛して愛して/Kikuo【町田ちま/にじさんじ】,町田ちま【にじさんじ】,2019-09-28T11:00:12Z
Z2z-wAVq1ZQ,【#LiLYPSE_双星歌劇】lemon- 米津玄師/covered by LiLYPSE【LIVE ver. from 反実仮想ARCHETYPE】,LiLYPSE-リリップス,2022-06-12T15:00:15Z
YlyS1Md_V-s,【歌ってみた】点描の唄（feat.井上苑子） / Mrs. GREEN APPLE / covered by 一生カイ & @MioriCelesta,Issei Kai Ch. 一生カイ,2021-09-18T15:00:11Z
ZT_PqsIe4nQ,カサブタ / 千綿ヒデノリ (covered by 社築),社築,2021-11-22T11:00:11Z
ZJKa92D3x1w,少女レイ / みきとP (covered by 緑仙),緑仙 / Ryushen,2019-07-28T09:58:42Z
ZRCzLtCsIQs,【COVER】Turing Love | チューリングラブ【Moona ft Pekora | ムーナ／ぺこら】,Moona Hoshinova hololive-ID,2021-08-07T12:00:14Z
ZKpFOoRMtYs,バレンタイン・キッス / 国生さゆり  (covered by 緑仙 with 加賀美ハヤト、夢追翔),緑仙 / Ryushen,2020-02-14T13:30:11Z
ZMi9z3Du9Tw,ギブス / 椎名林檎 (covered by 緑仙),緑仙 / Ryushen,2020-01-27T13:00:10Z
ZWsE5z14TnE,【歌ってみた】長く短い祭 / Nagaku Mijikai Matsuri 【Nara Haramaung x Taka Radjiman】,Nara Haramaung 【NIJISANJI ID】,2020-08-25T11:30:12Z
ZXmEWVzVn7c,〖Cover〗ドリームレス・ドリームス / Dreamless Dreams【ZEA】,ZEA Cornelia【NIJISANJI ID】,2020-08-15T10:00:13Z
Z8TnOhIxN90,ECHO/赤井はあと【歌ってみた】,HAACHAMA Ch. 赤井はあと,2019-06-02T13:12:47Z
Yv78xoaBLaU,CINEMA - Ayase / covered by不磨わっと【歌ってみた】,Wat Channel / 不磨わっと 【ななしいんく】,2021-10-10T13:00:11Z
ZS-rrnpB10E,【本気のバラード】ラプンツェル / 獅子神レオナ【歌ってみた】,獅子神レオナ/レオナちゃんねる,2018-11-09T09:00:03Z
ZcBMj7_Er80,雪の華 (Yuki no hana) - 中島美嘉 // covered by 凪原涼菜,凪原涼菜 / SUZUNA NAGIHARA,2020-12-07T10:00:26Z
ZWCOrTT6ckw,flos / R Sound Design(covered by 白雪みしろ),白雪みしろShirayuki Mishiro,2021-01-31T11:00:12Z
ZFQMUC6fUxU,【歌って踊ってみた】亡國覚醒カタルシス / ALI PROJECT  Cover Robocosan【ホロライブ】,Roboco Ch. - ロボ子,2022-05-24T03:00:09Z
Z2wZnmnVtGQ,【女性が歌う】クリスマスソング - back number / Covered by まなえ【弾き語り】,manae ch. / まなえ,2020-12-25T13:20:48Z
Z7R53guChEw,太陽系デスコ/ナユタン星人/covered by キズナアイ【歌ってみた】,A.I.Channel,2020-02-01T10:00:04Z
ZQ3gmQzpvBM,黒い羊/常闇トワ(cover),Towa Ch. 常闇トワ,2020-06-28T09:00:13Z
ZRwvRUjk1Qs,【元気いっぱいに】そばかす(cover)【歌ってみた/ときのそら】,SoraCh. ときのそらチャンネル,2020-07-25T12:00:10Z
ZKKmmyFVKZA,テレキャスタービーボーイ (Telecaster B-Boy) cover by Miori Celesta 【歌ってみた】,Miori Celesta Ch. ミオリ・セレスタ,2021-04-16T03:00:11Z
ZXULqic4eA0,【紡音れい】ヴィラン / flower_ワンコーラス【歌ってみた】,Rei Channel / 紡音れい,2021-04-25T11:00:10Z
Ze2O7KgTTkE,Giga-P “Suki Kirai” Cover スキキライft. @Howl,Bao Ch. 海の幽霊,2018-12-20T23:39:21Z
ZStMp5H9Z3M,【KAZOO COVER】KING - Kanaria / covered by 柊えむり #VTuber,Hiiragi Emuri / 柊えむり Ch.,2021-01-16T23:00:23Z
ZOZq6z-rTyk,クレイジークレイジー／竜胆尊×カグラナナ【歌ってみた】,カグラナナchannel／ななかぐら,2021-01-16T13:00:10Z
ZLP8LLH_1es,ひよこのうた(coverd by Bloom♡),安土桃,2022-03-25T10:00:31Z
ZjdhfUu4hlI,愛にできることはまだあるかい / RADWIMPS full covered by 星乃めあ⭐️【歌ってみた】Weathering With You『天気の子』,MaiR Official YouTube,2019-08-22T11:00:10Z
Z_MXSLq_Uuc,【歌ってみた】あたしを彼女にしたいなら/コレサワ（ラトナ・プティ）,ラトナ・プティ -Ratna Petit -にじさんじ所属,2021-05-18T10:00:18Z
ZaqcGulXrN4,夕立のりぼん / みきとP  (covered by 緑仙),緑仙 / Ryushen,2019-05-01T10:58:11Z
ZWwf8GBfOiE,あの夏が飽和する。 (Ano Natsu ga Houwa Suru.) - カンザキイオリ // covered by 芦澤サキ,芦澤サキ / SAKI ASHIZAWA,2021-09-08T10:00:28Z
ZNSCLeVmIQI,【歌ってみた】ウィーアー！【岸堂天真/奏手イヅル/夕刻ロベル/ホロスターズ】,Temma Ch. 岸堂天真,2023-01-25T10:00:07Z
ZWFaPpRqAlE,夜に駆ける／covered by カグラナナ,カグラナナchannel／ななかぐら,2021-01-12T13:00:14Z
ZmM5OgXXVA4,【cover】 ギラギラ(Gira Gira)  / Anya Melfissa,Anya Melfissa Ch. hololive-ID,2021-08-14T12:00:11Z
ZWRbV6yAlrY,KING／Kanaria (covered by 一あやね),一あやね / Ayane Ninomae Ch.,2020-12-12T15:00:11Z
ZbLF3rjEANk,おじゃま虫♡星川サラ cover【DECO*27】,星川サラ / Sara Hoshikawa,2020-02-15T10:00:12Z
ZpGpcNbAJXs,【鋼の錬金術師】リライト - 星乃めあ / 歌ってみた【アジカン】Fullmetal Alchemist Opening - Rewrite,MaiR Official YouTube,2020-02-07T13:00:10Z
ZiwZwrUWLOM,【歌ってみた】PSYCHIC FIRE【 i's - 樋口楓 / リゼ・ヘルエスタ / 竜胆尊 cover】,樋口楓【にじさんじ所属】,2021-05-24T10:00:12Z
ZqmLKHhLfb8,あんなに一緒だったのに (Anna ni Issho Datta no ni) - See-Saw // covered by 凪原涼菜,凪原涼菜 / SUZUNA NAGIHARA,2020-12-15T10:00:21Z
Zon2tYqde3M,DECO*27 - ヴァンパイア - 亜玖魔サキ【歌ってみた】,Saki Ch.亜玖魔サキ,2021-03-20T13:00:21Z
Zh0gAsXbSC4,【歌ってみた】スイートマジック【奏手イヅル/アステル・レダ】,astel ch.アステル,2021-02-14T01:00:17Z
Ze8ZmCH_Ems,ギラギラ - Ado/covered by キズナアイ（ブラックアイ）【歌ってみた】,A.I.Channel,2021-03-13T10:00:15Z
ZnWgEceUjMY,孤独の宗教 / syudou (covered by 緑仙),緑仙 / Ryushen,2020-06-12T11:45:13Z
ZmFuqKZRvyU,エイリアンズ ／森中花咲(cover),森中花咲,2020-06-26T11:00:12Z
ZpE3oRKpJQE,アスノヨゾラ哨戒班 ／ ド葛本社 cover,Kuzuha Channel,2019-11-07T14:45:10Z
ZxJSmeN0gPY,【cover】いろは唄 / 白雪巴,白雪 巴/Shirayuki Tomoe,2021-12-31T15:00:14Z
Ztfi-e06KqM,【男性が原キーで】ヴァンパイア / DECO*27 (Covered by 夢追翔)【歌ってみた/にじさんじ】,夢追翔のJUKE BOX,2021-08-06T11:00:12Z
ZrbxGDIVLsY,【Cover】あの夏のいつかは(Someday in that Summer) / *Luna …奏手イヅル 律可 アステル・レダ  影山シエン,Izuru Ch. 奏手イヅル,2022-11-08T11:00:06Z
Zd3UHsc1LBQ,【歌ってみた】ダーリンダンス／かいりきベア【Kotone(天神子兎音)cover】,天神 子兎音 Tenjin Kotone,2020-09-25T11:00:08Z
ZgKDt3zvf9Q,【歌ってみた】Calc. / ジミーサムP【天神子兎音cover】,天神 子兎音 Tenjin Kotone,2018-08-17T12:00:07Z
_2VJlQULyrk,ベノム / Covered by 甲斐田晴【毎日ワンコーラス投稿：１９日目】,甲斐田 晴 / Kaida Haru【にじさんじ】,2022-04-22T11:00:30Z
ZrN3JHDf-gg,ノエル・デ・フィガロ／nyanyannya (cover by アキ花咲刀也),森中花咲,2019-12-19T11:00:11Z
ZkjFLeFUmow,ヴィーナスとジーザス / やくしまるえつこ(covered by 犬山たまき×しぐれうい),Tamaki Ch. 犬山たまき / 佃煮のりお,2022-07-03T09:00:12Z
ZfoUh2-1c9Q,【Parody Cover】Is You Is Or Is You Ain't My Baby - Tom and Jerry Parody【Ayunda Risu】,Ayunda Risu Ch. hololive-ID,2020-05-14T12:02:42Z
ZinXGmX22NY,ヴァンパイア / DECO*27（covered by 黒井しば）,黒井しば【にじさんじの犬】,2021-08-09T11:00:11Z
_08rC4_z7bM,【Cover】Gimme×Gimme /樋口楓×Kotone (天神子兎音),天神 子兎音 Tenjin Kotone,2021-07-16T11:00:30Z
ZnPVt8N7vEI,空に歌えば (Sora ni utaeba) - amazarashi // covered by 芦澤サキ,芦澤サキ / SAKI ASHIZAWA,2021-07-04T10:00:11Z
Zcw3Qd0yKkg,ロマンスの神様 - 広瀬香美 // covered by 凪原涼菜,凪原涼菜 / SUZUNA NAGIHARA,2023-04-18T12:00:33Z
Zm7dY8NwcKg,パリピ孔明「チキチキバンバン」歌ってみた&踊ってみた,Tamaki Ch. 犬山たまき / 佃煮のりお,2022-06-27T10:00:20Z
_50ecFDTCYU,【歌ってみた】ヒビカセ/by GigaP＆Reol【＃フルトイ】,フミ/にじさんじ,2021-01-30T10:00:12Z
ZzWQbqWZT5Q,「ピースサイン」獅子神レオナ / Peace Sign【歌ってみた】TVアニメ「僕のヒーローアカデミア」OP,獅子神レオナ/レオナちゃんねる,2019-07-20T11:00:03Z
ZvFZfT_98RM,シス×ラブ　cover【ルイス・キャミー/桜凛月/にじさんじ】,ルイス・キャミー,2021-12-01T10:00:12Z
_7g4I_AW5Po,[Cover] 344 [NIJISANJI ID],Xia Ekavira【NIJISANJI / にじさんじ】,2021-09-22T10:00:12Z
_-Qmg1nN5P0,Rain / 秦基博 (covered by 緑仙),緑仙 / Ryushen,2018-09-09T08:41:08Z
ZshLem1OV7k,【オリジナルMV】曼珠沙華／ロボ子さん【歌ってみた】,Roboco Ch. - ロボ子,2019-07-26T09:58:13Z
_1hQg-tFnEY,栞 / クリープハイプ (covered by Vtuberロック革命2021),緑仙 / Ryushen,2021-10-25T10:00:12Z
_7YQknM4nis,チョコレイト・ディスコ (cover）【ドーラ／童田明治／レヴィ・エリファ】【歌ってみたカバー】【にじさんじ】,レヴィ・エリファ-Levi Elipha-,2020-02-14T11:00:10Z
_75LOdOoRQQ,Cry Baby / Official髭男dism (covered by 緑仙),緑仙 / Ryushen,2021-10-29T10:00:11Z
_80-LmuzD6k,MAYDAY / coldrain【加賀美ハヤト × Ike Eveland Cover】,Ike Eveland【NIJISANJI EN】,2022-11-06T09:00:10Z
_A0Vq3Wcp1A,【3D LIVE】potatoになっていく covered by ジョー・力一【にじさんじ】,ジョー・力一 Joe Rikiichi,2022-11-10T10:00:08Z
Zx9w-3EVKIM,夜咄ディセイブ - じん ( Cover ) / VESPERBELL,VESPERBELL,2020-07-30T11:00:10Z
Zx_0tXVn1h0,【歌ってみた】ロメオ/HoneyWorks【岸堂天真/花咲みやび/ホロスターズ】,Temma Ch. 岸堂天真,2021-03-14T11:00:17Z
_BSSJi-sHh8,Angel With A Shotgun covered by amatsukauto ໒꒱· ﾟ,天使うと / Amatsuka Uto,2021-04-07T13:30:45Z
Zzw3YlgIpbg,橫豎撇點折／カグラナナcover【中国語歌唱】,カグラナナchannel／ななかぐら,2020-02-16T06:15:12Z
_9WhQRKljFY,OBSYDIA - Black Out【PIANO COVER 🎹】,Petra Gurin【NIJISANJI EN】,2021-08-10T16:09:00Z
_8L2KJeoHGo,QUEEN/常闇トワ(cover),Towa Ch. 常闇トワ,2023-01-03T13:00:24Z
_DOxXh2sa-g,【オリジナルMV☆彡】Booo! - TOKOTOKO（西沢さんP）/雪城眞尋【歌ってみた】,雪城眞尋/Yukishiro Mahiro【にじさんじ所属】,2020-02-11T12:00:13Z
ZzYHgMnD34M,First Step / 長瀬麻奈 Cover Ft. Nini Yuuna [ tsunderia ],Yuuna Ch. ににゆーな,2021-05-31T18:00:11Z
_5Rmj-hPDfM,なにやってもうまくいかない / ブラックアイ 【歌ってみた】,A.I.Channel,2021-12-30T09:00:11Z
ZtUNb1JlIRw,holo*27 Covers Vol.1 XFD【ホロライブ x DECO*27】,hololive ホロライブ - VTuber Group,2023-03-05T11:15:10Z
ZuaxwUa-8e0,Surges/Orangestar：歌ってみた：麻婆豆腐,麻婆豆腐,2023-02-25T08:00:26Z
_M9-fipxHWw,神っぽいな / ピノキオピー(covered by 犬山たまき×しぐれうい),Tamaki Ch. 犬山たまき / 佃煮のりお,2022-07-29T10:00:09Z
_Ff4oFcJ8Ps,【2人で】歌ってみた、踊ってみた。【ダンスロボットダンス】,ひなたチャンネル (Hinata Channel),2020-01-03T11:00:10Z
_5pgyUpWhgQ,CREEPER aw man (cover),senzawa,2019-08-05T21:43:56Z
_JNLLyHilvo,かまってちょーだい coverでびでび・でびる様,でびでび・でびる,2021-12-18T13:00:14Z
_Mhcma0L6hY,ゼロの足跡／角巻わため【original】,Watame Ch. 角巻わため,2021-09-02T14:00:12Z
_IMpOuNs4GA,【熊野ぽえみ×紡音れい】ワーワーワールド【歌ってみた】,Rei Channel / 紡音れい,2020-08-07T12:00:16Z
_2n8fhXssAg,【歌ってみた】君に届け【春崎エアル/にじさんじ】,春崎エアル,2023-04-03T13:45:08Z
_8bKJAVKsVs,まちがいさがし - 菅田将暉 × 米津玄師 (Cover) / 星乃めあ (米津玄師 提供楽曲『パーフェクトワールド』主題歌)弾き語りshort ver,MaiR Official YouTube,2019-04-18T10:43:15Z
_NC_pqMt5rY,アンドロイドガール - DECO*27 / Covered 風真いろは×AZKi,Iroha ch. 風真いろは - holoX -,2022-09-17T12:00:13Z
_7tndcpZwPY,うまぴょい伝説 ／ covered by カグラナナ【ウマ娘1周年おめでとう！！！！】,カグラナナchannel／ななかぐら,2022-02-24T12:00:11Z
_Pu6zrvWc7g,ツキアカリのミチシルベ (Tsukiakari no Michishirube) - ステレオポニー // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2021-02-25T10:00:13Z
_8eUrkYNnLY,【歌ってみた】創聖のアクエリオン【#17】,Suisei Channel,2018-09-24T08:30:02Z
_B9G2cwaiSg,MIRA／covered by 戌亥とこ,戌亥とこ -Inui Toko-,2022-07-15T10:00:13Z
_I9ThOymB6U,【SONG COVER】热爱105 ℃的你/阿肆Super Idol (Bahasa Malaysia Cover) feat. Liliana Vampaia 【MyHolo TV】,Liliana Vampaia Ch. 吸血鬼 リリアナ,2022-05-06T13:00:13Z
_EJF7RhBe-U,Booo! - TOKOTOKO(西沢さんP) Cover / KMNZ LIZ,KMNZ LIZ,2019-11-30T10:00:06Z
_H_XydaVCsk,【歌ってみた】Trouble Busters【i’s（樋口楓/竜胆尊/リゼ・ヘルエスタ）cover】,リゼ・ヘルエスタ -Lize Helesta-,2020-10-31T10:00:13Z
_L94nTZBxeM,レイン (Rain) - シド // covered by 芦澤 サキ,芦澤サキ / SAKI ASHIZAWA,2022-02-24T10:00:22Z
_QUc8JN_jCM,sharpness...歌ってみた【剣持刀也イメージソング】,剣持刀也,2018-04-05T15:02:20Z
_SWO9ZSxThg,不完全燃焼 (Fukanzen nenshō) - 石川智晶 // covered by 凪原涼菜,凪原涼菜 / SUZUNA NAGIHARA,2021-03-17T10:00:13Z
_Gr-GdGalgI,リライト (Rewrite) - ASIAN KUNG-FU GENERATION // covered by 芦澤サキ,芦澤サキ / SAKI ASHIZAWA,2021-07-19T10:00:12Z
_PlOy4BhY6U,ドライフラワー/くら闇子『歌ってみた』,くら闇子ASMR　YamikoKura ASMR,2022-10-11T11:00:12Z
_TjG_-wqL-Q,【15万人記念】デスコ/女王蜂 - Cover【弦月藤士郎/にじさんじ】,弦月 藤士郎 / Genzuki Tojiro【にじさんじ】,2021-04-04T14:30:17Z
_QZYO44laCI,【歌ってみた】Crazy Party Night～ぱんぷきんの逆襲～ 【 #みこでび 】,竜胆 尊 / Rindou Mikoto,2019-10-31T10:30:16Z
_SllDQuA2A0,信じることが怖い/雪城眞尋(cover),雪城眞尋/Yukishiro Mahiro【にじさんじ所属】,2021-10-02T14:00:11Z
_aNLGBKJWoM,キューティーハニー(Cutie Honey) - 倖田來未 // covered by 皇 美緒奈,Meteopolis from RIOT MUSIC,2022-07-29T10:02:54Z
_EvRo7YW6rU,L.O.V.E - Frank Sinatra Japanese ver.【Enchantasia】,Peony Aeria Ch. ピオニー・エリア【kawaii】,2023-02-28T00:00:11Z
